engine_run_tine,engine_rpm,vehicle_speed,throttle,engine_load,coolant_temperature,long_term_fuel_trim_bank_1,short_term_fuel_trim_bank_1,intake_manifold_pressure,fuel_tank,absolute_throttle_b,pedal_d,pedal_e,commanded_throttle_actuator,fuel_air_commanded_equiv_ratio,absolute_barometric_pressure,relative_throttle_position,intake_air_temp,timing_advance,catalyst_temperature_bank1_sensor1,catalyst_temperature_bank1_sensor2,control_module_voltage,commanded_evaporative_purge,time_run_with_mil_on,time_since_trouble_codes_cleared,distance_traveled_with_mil_on,warm_ups_since_codes_cleared
31.0,1320.25,25.0,28.627451,90.980392,89.0,-4.6875,0.78125,89.0,27.843138,63.92157,29.411764,45.490196,29.019608,0.0,100.0,9.803922,51.0,-1.0,183.199997,127.399994,13.632,0.0,0.0,7937.0,0.0,255.0
31.0,1320.25,25.0,28.627451,90.980392,89.0,-4.6875,0.78125,89.0,27.843138,56.862743,24.313726,40.392159,23.529411,0.0,100.0,4.313725,51.0,-1.0,194.5,133.800003,13.652,0.0,0.0,7937.0,0.0,255.0
31.0,1320.25,25.0,28.627451,90.980392,89.0,-4.6875,0.78125,89.0,27.843138,56.862743,24.313726,40.392159,23.529411,0.0,100.0,4.313725,51.0,-1.0,194.5,133.800003,13.652,0.0,0.0,7937.0,0.0,255.0
33.0,1510.75,33.0,18.82353,30.196079,89.0,-3.125,-7.03125,27.0,27.843138,56.862743,24.313726,40.392159,23.529411,0.0,100.0,4.313725,50.0,16.0,194.5,133.800003,13.652,0.0,0.0,7937.0,0.0,255.0
33.0,1510.75,33.0,18.82353,30.196079,89.0,-3.125,-7.03125,27.0,26.274509,56.862743,24.313726,40.392159,23.529411,0.0,100.0,4.313725,50.0,16.0,216.700012,133.800003,13.652,0.0,0.0,7937.0,0.0,255.0
33.0,1510.75,33.0,18.82353,30.196079,89.0,-3.125,-7.03125,27.0,26.274509,53.725491,20.784313,36.862743,20.784313,0.0,100.0,1.960784,50.0,16.0,216.700012,147.0,13.671,0.0,0.0,7937.0,0.0,255.0
33.0,1513.25,33.0,18.82353,39.607841,88.0,-2.34375,1.5625,39.0,26.274509,53.725491,20.784313,36.862743,20.784313,0.0,100.0,1.960784,50.0,16.0,216.700012,147.0,13.671,0.0,0.0,7937.0,0.0,255.0
35.0,1513.25,32.0,21.17647,39.607841,88.0,-2.34375,1.5625,39.0,26.274509,53.725491,20.784313,36.862743,20.784313,0.0,100.0,1.960784,51.0,22.0,216.700012,147.0,13.671,0.0,0.0,7937.0,0.0,255.0
35.0,1513.25,32.0,21.17647,39.607841,88.0,-2.34375,1.5625,39.0,27.058823,53.725491,20.784313,36.862743,20.784313,0.0,100.0,1.960784,51.0,22.0,235.5,159.100006,13.671,0.0,0.0,7937.0,0.0,255.0
35.0,1513.25,32.0,21.17647,39.607841,88.0,-2.34375,1.5625,39.0,27.058823,53.725491,21.17647,37.254902,21.17647,0.0,100.0,1.960784,51.0,22.0,235.5,159.100006,13.671,0.0,0.0,7937.0,0.0,255.0
