engine_run_tine,engine_rpm,vehicle_speed,throttle,engine_load,coolant_temperature,long_term_fuel_trim_bank_1,short_term_fuel_trim_bank_1,intake_manifold_pressure,fuel_tank,absolute_throttle_b,pedal_d,pedal_e,commanded_throttle_actuator,fuel_air_commanded_equiv_ratio,absolute_barometric_pressure,relative_throttle_position,intake_air_temp,timing_advance,catalyst_temperature_bank1_sensor1,catalyst_temperature_bank1_sensor2,control_module_voltage,commanded_evaporative_purge,time_run_with_mil_on,time_since_trouble_codes_cleared,distance_traveled_with_mil_on,warm_ups_since_codes_cleared
20.0,1166.25,0.0,19.215687,33.333332,43.0,0.78125,0.0,32.0,75.686272,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,13.0,129.5,37.199997,14.16,0.0,0.0,1428.0,0.0,48.0
20.0,1085.75,0.0,19.215687,32.941177,43.0,0.78125,0.0,33.0,75.686272,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,13.0,129.5,37.199997,14.16,0.0,0.0,1428.0,0.0,48.0
22.0,1085.75,0.0,19.215687,32.941177,43.0,0.78125,0.0,33.0,75.686272,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,14.0,129.5,37.199997,14.16,0.0,0.0,1428.0,0.0,48.0
22.0,1085.75,0.0,19.215687,32.941177,43.0,0.78125,0.0,33.0,75.686272,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,14.0,139.399994,37.599998,14.16,0.0,0.0,1428.0,0.0,48.0
22.0,1085.75,0.0,19.215687,32.941177,43.0,0.78125,0.0,33.0,75.686272,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,14.0,139.399994,37.599998,14.16,0.0,0.0,1428.0,0.0,48.0
22.0,1002.25,0.0,18.82353,34.117645,44.0,0.78125,0.0,34.0,75.686272,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,13.0,139.399994,37.599998,14.16,0.0,0.0,1428.0,0.0,48.0
24.0,1002.25,0.0,18.82353,34.117645,44.0,0.78125,0.0,34.0,75.686272,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,13.0,139.399994,37.599998,14.16,0.0,0.0,1428.0,0.0,48.0
24.0,1002.25,0.0,18.82353,34.117645,44.0,0.78125,0.0,34.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,13.0,144.100006,37.800003,14.121,0.0,0.0,1428.0,0.0,48.0
24.0,1002.25,0.0,18.82353,34.117645,44.0,0.78125,0.0,34.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,13.0,144.100006,37.800003,14.121,0.0,0.0,1428.0,0.0,48.0
26.0,962.5,0.0,18.82353,34.509804,45.0,0.78125,0.0,35.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,11.0,144.100006,37.800003,14.121,0.0,0.0,1428.0,0.0,48.0
26.0,962.5,0.0,18.82353,34.509804,45.0,0.78125,0.0,35.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,11.0,144.100006,37.800003,14.121,0.0,0.0,1428.0,0.0,48.0
26.0,962.5,0.0,18.82353,34.509804,45.0,0.78125,0.0,35.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,11.0,152.600006,38.300003,14.14,0.0,0.0,1428.0,0.0,48.0
26.0,962.5,0.0,18.82353,34.117645,45.0,0.78125,0.0,35.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,11.0,152.600006,38.300003,14.14,0.0,0.0,1428.0,0.0,48.0
28.0,922.5,0.0,18.82353,34.117645,45.0,0.78125,0.0,35.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,10.0,152.600006,38.300003,14.14,0.0,0.0,1428.0,0.0,48.0
28.0,922.5,0.0,18.82353,34.117645,45.0,0.78125,0.0,35.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,10.0,160.5,38.800003,14.14,0.0,0.0,1428.0,0.0,48.0
28.0,922.5,0.0,18.82353,34.117645,45.0,0.78125,0.0,35.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,0.0,35.0,10.0,160.5,38.800003,14.14,0.0,0.0,1428.0,0.0,48.0
28.0,909.25,0.0,18.431372,34.901962,45.0,0.78125,0.0,34.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,0.0,35.0,7.0,160.5,38.800003,14.14,0.0,0.0,1428.0,0.0,48.0
29.0,909.25,0.0,18.431372,34.901962,45.0,0.78125,0.0,34.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,0.0,35.0,7.0,160.5,38.800003,14.14,0.0,0.0,1428.0,0.0,48.0
29.0,909.25,0.0,18.431372,34.901962,45.0,0.78125,0.0,34.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,0.0,35.0,7.0,167.600006,39.199997,14.14,0.0,0.0,1428.0,0.0,48.0
29.0,909.25,0.0,18.431372,34.901962,45.0,0.78125,0.0,34.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,0.0,35.0,7.0,167.600006,39.199997,14.14,0.0,0.0,1428.0,0.0,48.0
29.0,885.0,0.0,18.82353,35.294117,46.0,0.78125,0.0,36.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,0.0,35.0,8.0,167.600006,39.199997,14.14,0.0,0.0,1428.0,0.0,48.0
31.0,885.0,0.0,18.82353,35.294117,46.0,0.78125,0.0,36.0,75.686272,50.588234,16.078432,31.764706,18.431372,0.0,100.0,0.0,35.0,8.0,167.600006,39.199997,14.14,0.0,0.0,1428.0,0.0,48.0
31.0,885.0,0.0,18.82353,35.294117,46.0,0.78125,0.0,36.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,8.0,171.0,39.5,14.14,0.0,0.0,1428.0,0.0,48.0
31.0,885.0,0.0,18.82353,36.07843,46.0,0.0,0.0,36.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,8.0,171.0,39.5,14.14,0.0,0.0,1428.0,0.0,48.0
33.0,895.25,0.0,18.82353,36.07843,46.0,0.0,0.0,35.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,5.0,171.0,39.5,14.14,0.0,0.0,1428.0,0.0,48.0
33.0,895.25,0.0,18.82353,36.07843,46.0,0.0,0.0,35.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,5.0,177.5,40.0,14.14,0.0,0.0,1428.0,0.0,48.0
33.0,895.25,0.0,18.82353,36.07843,46.0,0.0,0.0,35.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,5.0,177.5,40.0,14.121,0.0,0.0,1428.0,0.0,48.0
33.0,893.75,0.0,18.82353,35.686275,46.0,0.0,0.0,36.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,5.0,177.5,40.0,14.121,0.0,0.0,1428.0,0.0,48.0
35.0,893.75,0.0,18.82353,35.686275,46.0,0.0,0.0,36.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,5.0,177.5,40.0,14.121,0.0,0.0,1428.0,0.0,48.0
35.0,893.75,0.0,18.82353,35.686275,46.0,0.0,0.0,36.0,75.686272,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,35.0,5.0,183.699997,40.5,14.101,0.0,0.0,1428.0,0.0,48.0
