engine_run_tine,engine_rpm,vehicle_speed,throttle,engine_load,coolant_temperature,long_term_fuel_trim_bank_1,short_term_fuel_trim_bank_1,intake_manifold_pressure,fuel_tank,absolute_throttle_b,pedal_d,pedal_e,commanded_throttle_actuator,fuel_air_commanded_equiv_ratio,absolute_barometric_pressure,relative_throttle_position,intake_air_temp,timing_advance,catalyst_temperature_bank1_sensor1,catalyst_temperature_bank1_sensor2,control_module_voltage,commanded_evaporative_purge,time_run_with_mil_on,time_since_trouble_codes_cleared,distance_traveled_with_mil_on,warm_ups_since_codes_cleared
17.0,1012.5,7.0,19.215687,34.901962,43.0,3.90625,0.0,34.0,29.019608,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,-7.0,86.800003,37.5,14.199,0.0,0.0,7464.0,0.0,255.0
17.0,967.75,6.0,19.215687,36.07843,44.0,3.90625,0.0,36.0,29.019608,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,4.0,86.800003,37.5,14.199,0.0,0.0,7464.0,0.0,255.0
19.0,967.75,6.0,19.215687,36.07843,44.0,3.90625,0.0,36.0,38.039215,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,4.0,86.800003,37.5,14.199,0.0,0.0,7464.0,0.0,255.0
19.0,967.75,6.0,19.215687,36.07843,44.0,3.90625,0.0,36.0,38.039215,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,4.0,91.199997,37.599998,14.023,0.0,0.0,7464.0,0.0,255.0
19.0,967.75,6.0,19.215687,36.07843,44.0,3.90625,0.0,36.0,38.039215,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,4.0,91.199997,37.599998,14.023,0.0,0.0,7464.0,0.0,255.0
21.0,1064.0,8.0,19.215687,33.333332,44.0,3.90625,0.0,33.0,38.039215,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,-6.0,91.199997,37.599998,14.023,0.0,0.0,7464.0,0.0,255.0
21.0,1064.0,8.0,19.215687,33.333332,44.0,3.90625,0.0,33.0,41.960785,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,-6.0,91.199997,37.599998,14.023,0.0,0.0,7464.0,0.0,255.0
21.0,1064.0,8.0,19.215687,33.333332,44.0,3.90625,0.0,33.0,41.960785,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,-6.0,100.100006,37.800003,14.238,0.0,0.0,7464.0,0.0,255.0
21.0,1064.0,8.0,19.215687,32.549019,45.0,3.90625,0.0,33.0,41.960785,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,-6.0,100.100006,37.800003,14.238,0.0,0.0,7464.0,0.0,255.0
22.0,1030.25,10.0,19.215687,32.549019,45.0,3.90625,0.0,32.0,41.960785,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,4.0,100.100006,37.800003,14.238,0.0,0.0,7464.0,0.0,255.0
22.0,1030.25,10.0,19.215687,32.549019,45.0,3.90625,0.0,32.0,47.058823,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,35.0,4.0,108.899994,38.0,14.121,0.0,0.0,7464.0,0.0,255.0
22.0,1030.25,10.0,19.215687,32.549019,45.0,3.90625,0.0,32.0,47.058823,51.372547,17.647058,32.941177,19.215687,0.0,100.0,0.0,35.0,4.0,108.899994,38.0,14.121,0.0,0.0,7464.0,0.0,255.0
22.0,863.25,10.0,20.0,41.960785,45.0,2.34375,0.0,40.0,47.058823,51.372547,17.647058,32.941177,19.215687,0.0,100.0,0.0,35.0,0.0,108.899994,38.0,14.121,0.0,0.0,7464.0,0.0,255.0
24.0,863.25,10.0,20.0,41.960785,45.0,2.34375,0.0,40.0,47.450981,51.372547,17.647058,32.941177,19.215687,0.0,100.0,0.0,35.0,0.0,108.899994,38.0,14.121,0.0,0.0,7464.0,0.0,255.0
24.0,863.25,10.0,20.0,41.960785,45.0,2.34375,0.0,40.0,47.450981,54.117645,21.960785,37.64706,21.568628,0.0,100.0,2.352941,35.0,0.0,118.0,38.300003,14.179,0.0,0.0,7464.0,0.0,255.0
24.0,863.25,10.0,20.0,41.960785,45.0,2.34375,0.0,40.0,47.450981,54.117645,21.960785,37.64706,21.568628,0.0,100.0,2.352941,35.0,0.0,118.0,38.300003,14.179,0.0,0.0,7464.0,0.0,255.0
24.0,1142.75,14.0,21.17647,53.333332,46.0,-1.5625,0.0,52.0,47.450981,54.117645,21.960785,37.64706,21.568628,0.0,100.0,2.352941,35.0,20.0,118.0,38.300003,14.179,0.0,0.0,7464.0,0.0,255.0
26.0,1142.75,14.0,21.17647,53.333332,46.0,-1.5625,0.0,52.0,34.117645,54.117645,21.960785,37.64706,21.568628,0.0,100.0,2.352941,35.0,20.0,118.0,38.300003,14.179,0.0,0.0,7464.0,0.0,255.0
